text,label
Disappointed with the smartwatch. The sound was terrible and delivery was damaged.,0
GREAT EXPERIENCE WITH THE WATER BOTTLE. SUPER EXCELLENT AND THE DELIVERY WAS ON TIME.,1
I WANT A REFUND. THE SMARTWATCH IS TERRIBLE AND THE SOUND DIDN'T WORK AS EXPECTED.,0
I want a refund. The phone case is uncomfortable and the durability didn't work as expected.,0
  I  love  the  jacket.  The  material  is  solid.  Will  definitely  buy  again!  ,1
I want a refund. The headphones is terrible and the quality didn't work as expected.,0
  Very  happy  with  the  backpack.  durability  is  comfortable.  Support  team  was  kind.  ,1
I want a refund. The water bottle is terrible and the quality didn't work as expected.,0
Great experience with the jacket. Super fantastic and the delivery was on time.,1
  Disappointed  with  the  water  bottle.  The  design  was  scratchy  and  delivery  was  late.  ,0
Very happy with the smartwatch. comfort is premium. Support team was helpful.,1
  I  love  the  keyboard.  The  design  is  amazing.  Will  definitely  buy  again!  ,1
Bad experience. jacket quality is uncomfortable. I contacted support and it was slow.,0
The water bottle exceeded expectations. sound feels premium and worth the price.,1
Very happy with the phone case. durability is fantastic. Support team was kind.,1
Disappointed with the water bottle. The battery was scratchy and delivery was delayed.,0
  I  want  a  refund.  The  keyboard  is  uncomfortable  and  the  battery  didn't  work  as  expected.  ,0
Great experience with the jacket. Super reliable and the delivery was quick.,1
I love the jacket. The material is fantastic. Will definitely buy again!,1
I want a refund. The phone case is poor and the battery didn't work as expected.,0
  The  running  shoes  arrived  incomplete  and  the  fit  feels  terrible.  Not  happy.  ,0
  Disappointed  with  the  smartwatch.  The  quality  was  cheap  and  delivery  was  late.  ,0
  GREAT  EXPERIENCE  WITH  THE  HEADPHONES.  SUPER  PREMIUM  AND  THE  DELIVERY  WAS  EARLY.  ,1
Disappointed with the headphones. The battery was unreliable and delivery was incomplete.,0
The water bottle exceeded expectations. design feels reliable and worth the price.,1
Disappointed with the headphones. The durability was cheap and delivery was incomplete.,0
  I  want  a  refund.  The  phone  case  is  broken  and  the  comfort  didn't  work  as  expected.  ,0
  I  want  a  refund.  The  running  shoes  is  poor  and  the  design  didn't  work  as  expected.  ,0
I love the smartwatch. The fit is amazing. Will definitely buy again!,1
Bad experience. jacket quality is terrible. I contacted support and it was slow.,0
I want a refund. The smartwatch is uncomfortable and the quality didn't work as expected.,0
  The  jacket  exceeded  expectations.  comfort  feels  smooth  and  worth  the  price.  ,1
BAD EXPERIENCE. PHONE CASE QUALITY IS POOR. I CONTACTED SUPPORT AND IT WAS UNHELPFUL.,0
  I  LOVE  THE  WATER  BOTTLE.  THE  COMFORT  IS  AMAZING.  WILL  DEFINITELY  BUY  AGAIN!  ,1
Great experience with the water bottle. Super excellent and the delivery was quick.,1
  Great  experience  with  the  backpack.  Super  smooth  and  the  delivery  was  quick.  ,1
Disappointed with the smartwatch. The fit was uncomfortable and delivery was delayed.,0
  Great  experience  with  the  keyboard.  Super  fantastic  and  the  delivery  was  on  time.  ,1
  I  love  the  phone  case.  The  comfort  is  premium.  Will  definitely  buy  again!  ,1
  The  smartwatch  exceeded  expectations.  comfort  feels  smooth  and  worth  the  price.  ,1
  Disappointed  with  the  jacket.  The  sound  was  broken  and  delivery  was  delayed.  ,0
  The  keyboard  exceeded  expectations.  battery  feels  amazing  and  worth  the  price.  ,1
The jacket exceeded expectations. material feels smooth and worth the price.,1
The phone case arrived delayed and the durability feels poor. Not happy.,0
  Disappointed  with  the  headphones.  The  durability  was  scratchy  and  delivery  was  incomplete.  ,0
I want a refund. The backpack is disappointing and the battery didn't work as expected.,0
  Disappointed  with  the  keyboard.  The  design  was  uncomfortable  and  delivery  was  damaged.  ,0
I love the running shoes. The material is amazing. Will definitely buy again!,1
Bad experience. keyboard quality is cheap. I contacted support and it was unhelpful.,0
Bad experience. jacket quality is disappointing. I contacted support and it was ignored me.,0
  Disappointed  with  the  keyboard.  The  design  was  cheap  and  delivery  was  damaged.  ,0
Bad experience. phone case quality is disappointing. I contacted support and it was slow.,0
  THE  PHONE  CASE  EXCEEDED  EXPECTATIONS.  DURABILITY  FEELS  AMAZING  AND  WORTH  THE  PRICE.  ,1
Disappointed with the running shoes. The durability was terrible and delivery was damaged.,0
Very happy with the keyboard. battery is comfortable. Support team was kind.,1
  I  want  a  refund.  The  water  bottle  is  cheap  and  the  fit  didn't  work  as  expected.  ,0
I want a refund. The jacket is uncomfortable and the design didn't work as expected.,0
  I  love  the  headphones.  The  sound  is  premium.  Will  definitely  buy  again!  ,1
Bad experience. jacket quality is broken. I contacted support and it was ignored me.,0
Great experience with the keyboard. Super solid and the delivery was early.,1
Disappointed with the jacket. The comfort was terrible and delivery was late.,0
The jacket arrived damaged and the material feels disappointing. Not happy.,0
Very happy with the backpack. quality is reliable. Support team was helpful.,1
Disappointed with the keyboard. The durability was terrible and delivery was delayed.,0
The water bottle exceeded expectations. design feels fantastic and worth the price.,1
Very happy with the smartwatch. comfort is amazing. Support team was responsive.,1
  Very  happy  with  the  smartwatch.  fit  is  comfortable.  Support  team  was  responsive.  ,1
The phone case exceeded expectations. sound feels reliable and worth the price.,1
Disappointed with the headphones. The comfort was broken and delivery was damaged.,0
The running shoes arrived damaged and the sound feels terrible. Not happy.,0
I want a refund. The smartwatch is cheap and the material didn't work as expected.,0
Bad experience. water bottle quality is disappointing. I contacted support and it was unhelpful.,0
  Bad  experience.  water  bottle  quality  is  terrible.  I  contacted  support  and  it  was  ignored  me.  ,0
Very happy with the water bottle. comfort is premium. Support team was responsive.,1
  Disappointed  with  the  running  shoes.  The  battery  was  scratchy  and  delivery  was  damaged.  ,0
I WANT A REFUND. THE PHONE CASE IS BROKEN AND THE SOUND DIDN'T WORK AS EXPECTED.,0
The keyboard exceeded expectations. design feels reliable and worth the price.,1
  Disappointed  with  the  running  shoes.  The  material  was  cheap  and  delivery  was  late.  ,0
Very happy with the backpack. durability is reliable. Support team was helpful.,1
  Disappointed  with  the  running  shoes.  The  battery  was  broken  and  delivery  was  damaged.  ,0
  I  love  the  jacket.  The  battery  is  reliable.  Will  definitely  buy  again!  ,1
Bad experience. jacket quality is scratchy. I contacted support and it was slow.,0
The backpack arrived damaged and the fit feels poor. Not happy.,0
  I  want  a  refund.  The  smartwatch  is  disappointing  and  the  material  didn't  work  as  expected.  ,0
  The  phone  case  exceeded  expectations.  battery  feels  comfortable  and  worth  the  price.  ,1
I love the jacket. The comfort is excellent. Will definitely buy again!,1
Disappointed with the keyboard. The comfort was unreliable and delivery was incomplete.,0
The running shoes arrived late and the comfort feels poor. Not happy.,0
  Disappointed  with  the  phone  case.  The  quality  was  unreliable  and  delivery  was  incomplete.  ,0
Bad experience. headphones quality is broken. I contacted support and it was unhelpful.,0
The headphones exceeded expectations. quality feels smooth and worth the price.,1
Very happy with the phone case. sound is comfortable. Support team was kind.,1
I LOVE THE BACKPACK. THE DURABILITY IS PREMIUM. WILL DEFINITELY BUY AGAIN!,1
I want a refund. The jacket is scratchy and the quality didn't work as expected.,0
  Very  happy  with  the  jacket.  sound  is  premium.  Support  team  was  kind.  ,1
  Disappointed  with  the  backpack.  The  quality  was  scratchy  and  delivery  was  late.  ,0
Great experience with the phone case. Super excellent and the delivery was quick.,1
The smartwatch exceeded expectations. quality feels comfortable and worth the price.,1
  I  WANT  A  REFUND.  THE  WATER  BOTTLE  IS  SCRATCHY  AND  THE  DESIGN  DIDN'T  WORK  AS  EXPECTED.  ,0
Very happy with the backpack. quality is fantastic. Support team was helpful.,1
Great experience with the water bottle. Super excellent and the delivery was quick.,1
  BAD  EXPERIENCE.  HEADPHONES  QUALITY  IS  CHEAP.  I  CONTACTED  SUPPORT  AND  IT  WAS  SLOW.  ,0
The jacket exceeded expectations. design feels fantastic and worth the price.,1
I love the smartwatch. The quality is smooth. Will definitely buy again!,1
BAD EXPERIENCE. KEYBOARD QUALITY IS UNCOMFORTABLE. I CONTACTED SUPPORT AND IT WAS RUDE.,0
  DISAPPOINTED  WITH  THE  WATER  BOTTLE.  THE  BATTERY  WAS  CHEAP  AND  DELIVERY  WAS  LATE.  ,0
  I  love  the  headphones.  The  comfort  is  excellent.  Will  definitely  buy  again!  ,1
  I  want  a  refund.  The  running  shoes  is  disappointing  and  the  comfort  didn't  work  as  expected.  ,0
Bad experience. jacket quality is terrible. I contacted support and it was unhelpful.,0
  GREAT  EXPERIENCE  WITH  THE  RUNNING  SHOES.  SUPER  COMFORTABLE  AND  THE  DELIVERY  WAS  ON  TIME.  ,1
  Great  experience  with  the  backpack.  Super  solid  and  the  delivery  was  early.  ,1
The headphones arrived damaged and the fit feels uncomfortable. Not happy.,0
Great experience with the headphones. Super amazing and the delivery was on time.,1
DISAPPOINTED WITH THE BACKPACK. THE DESIGN WAS DISAPPOINTING AND DELIVERY WAS LATE.,0
  Bad  experience.  jacket  quality  is  uncomfortable.  I  contacted  support  and  it  was  rude.  ,0
The water bottle arrived delayed and the battery feels disappointing. Not happy.,0
Bad experience. jacket quality is broken. I contacted support and it was slow.,0
I love the jacket. The fit is amazing. Will definitely buy again!,1
Great experience with the phone case. Super smooth and the delivery was early.,1
Disappointed with the phone case. The quality was cheap and delivery was incomplete.,0
  I  want  a  refund.  The  jacket  is  terrible  and  the  sound  didn't  work  as  expected.  ,0
Great experience with the backpack. Super smooth and the delivery was quick.,1
  Very  happy  with  the  backpack.  fit  is  solid.  Support  team  was  kind.  ,1
  Very  happy  with  the  backpack.  fit  is  amazing.  Support  team  was  helpful.  ,1
Bad experience. water bottle quality is broken. I contacted support and it was unhelpful.,0
The running shoes arrived incomplete and the battery feels cheap. Not happy.,0
Disappointed with the jacket. The design was unreliable and delivery was late.,0
I WANT A REFUND. THE KEYBOARD IS CHEAP AND THE FIT DIDN'T WORK AS EXPECTED.,0
I want a refund. The headphones is unreliable and the design didn't work as expected.,0
The backpack arrived delayed and the material feels unreliable. Not happy.,0
Disappointed with the smartwatch. The durability was cheap and delivery was incomplete.,0
The headphones exceeded expectations. material feels solid and worth the price.,1
Very happy with the jacket. fit is reliable. Support team was kind.,1
I WANT A REFUND. THE KEYBOARD IS BROKEN AND THE DESIGN DIDN'T WORK AS EXPECTED.,0
  The  water  bottle  exceeded  expectations.  battery  feels  amazing  and  worth  the  price.  ,1
  Bad  experience.  smartwatch  quality  is  disappointing.  I  contacted  support  and  it  was  rude.  ,0
I want a refund. The water bottle is poor and the battery didn't work as expected.,0
I love the water bottle. The quality is solid. Will definitely buy again!,1
I want a refund. The keyboard is cheap and the sound didn't work as expected.,0
  BAD  EXPERIENCE.  JACKET  QUALITY  IS  CHEAP.  I  CONTACTED  SUPPORT  AND  IT  WAS  SLOW.  ,0
Disappointed with the water bottle. The quality was disappointing and delivery was late.,0
Great experience with the phone case. Super smooth and the delivery was on time.,1
The backpack arrived delayed and the fit feels unreliable. Not happy.,0
  The  jacket  exceeded  expectations.  battery  feels  smooth  and  worth  the  price.  ,1
  I  want  a  refund.  The  headphones  is  unreliable  and  the  material  didn't  work  as  expected.  ,0
  Disappointed  with  the  smartwatch.  The  material  was  scratchy  and  delivery  was  damaged.  ,0
Very happy with the backpack. sound is excellent. Support team was kind.,1
  Bad  experience.  water  bottle  quality  is  cheap.  I  contacted  support  and  it  was  ignored  me.  ,0
I love the running shoes. The sound is fantastic. Will definitely buy again!,1
Bad experience. jacket quality is cheap. I contacted support and it was ignored me.,0
  I  want  a  refund.  The  smartwatch  is  unreliable  and  the  material  didn't  work  as  expected.  ,0
  DISAPPOINTED  WITH  THE  SMARTWATCH.  THE  BATTERY  WAS  SCRATCHY  AND  DELIVERY  WAS  INCOMPLETE.  ,0
I love the backpack. The quality is reliable. Will definitely buy again!,1
Very happy with the water bottle. quality is premium. Support team was responsive.,1
Great experience with the headphones. Super amazing and the delivery was early.,1
I love the jacket. The comfort is premium. Will definitely buy again!,1
Very happy with the water bottle. comfort is amazing. Support team was kind.,1
  Very  happy  with  the  headphones.  battery  is  comfortable.  Support  team  was  kind.  ,1
I want a refund. The running shoes is unreliable and the material didn't work as expected.,0
  I  want  a  refund.  The  running  shoes  is  broken  and  the  comfort  didn't  work  as  expected.  ,0
Great experience with the water bottle. Super smooth and the delivery was quick.,1
I want a refund. The water bottle is broken and the design didn't work as expected.,0
Great experience with the jacket. Super solid and the delivery was quick.,1
  Disappointed  with  the  running  shoes.  The  material  was  unreliable  and  delivery  was  late.  ,0
  I  want  a  refund.  The  keyboard  is  broken  and  the  durability  didn't  work  as  expected.  ,0
The jacket exceeded expectations. battery feels reliable and worth the price.,1
Very happy with the keyboard. design is excellent. Support team was kind.,1
Bad experience. running shoes quality is uncomfortable. I contacted support and it was rude.,0
  I  love  the  smartwatch.  The  material  is  premium.  Will  definitely  buy  again!  ,1
GREAT EXPERIENCE WITH THE RUNNING SHOES. SUPER COMFORTABLE AND THE DELIVERY WAS ON TIME.,1
  Very  happy  with  the  water  bottle.  design  is  fantastic.  Support  team  was  kind.  ,1
Bad experience. water bottle quality is disappointing. I contacted support and it was rude.,0
The keyboard arrived incomplete and the design feels cheap. Not happy.,0
  I  want  a  refund.  The  running  shoes  is  broken  and  the  sound  didn't  work  as  expected.  ,0
  THE  JACKET  EXCEEDED  EXPECTATIONS.  QUALITY  FEELS  SMOOTH  AND  WORTH  THE  PRICE.  ,1
I love the water bottle. The battery is smooth. Will definitely buy again!,1
I want a refund. The water bottle is unreliable and the quality didn't work as expected.,0
Bad experience. smartwatch quality is uncomfortable. I contacted support and it was rude.,0
Bad experience. backpack quality is unreliable. I contacted support and it was slow.,0
  THE  KEYBOARD  EXCEEDED  EXPECTATIONS.  DESIGN  FEELS  FANTASTIC  AND  WORTH  THE  PRICE.  ,1
Bad experience. headphones quality is scratchy. I contacted support and it was slow.,0
Great experience with the headphones. Super amazing and the delivery was quick.,1
Great experience with the keyboard. Super reliable and the delivery was on time.,1
The backpack exceeded expectations. quality feels amazing and worth the price.,1
Very happy with the keyboard. battery is fantastic. Support team was kind.,1
  The  phone  case  arrived  damaged  and  the  fit  feels  uncomfortable.  Not  happy.  ,0
Bad experience. keyboard quality is uncomfortable. I contacted support and it was unhelpful.,0
Very happy with the phone case. comfort is fantastic. Support team was helpful.,1
  Great  experience  with  the  jacket.  Super  smooth  and  the  delivery  was  on  time.  ,1
  The  water  bottle  exceeded  expectations.  fit  feels  comfortable  and  worth  the  price.  ,1
The backpack exceeded expectations. material feels reliable and worth the price.,1
  Disappointed  with  the  jacket.  The  fit  was  uncomfortable  and  delivery  was  late.  ,0
The phone case arrived incomplete and the fit feels terrible. Not happy.,0
  Bad  experience.  headphones  quality  is  uncomfortable.  I  contacted  support  and  it  was  ignored  me.  ,0
The smartwatch arrived damaged and the battery feels broken. Not happy.,0
The headphones exceeded expectations. material feels amazing and worth the price.,1
  I  love  the  jacket.  The  battery  is  smooth.  Will  definitely  buy  again!  ,1
The smartwatch arrived damaged and the sound feels broken. Not happy.,0
Very happy with the smartwatch. material is solid. Support team was responsive.,1
  Very  happy  with  the  headphones.  design  is  solid.  Support  team  was  kind.  ,1
I love the keyboard. The comfort is amazing. Will definitely buy again!,1
  Very  happy  with  the  running  shoes.  durability  is  fantastic.  Support  team  was  helpful.  ,1
The water bottle arrived damaged and the durability feels uncomfortable. Not happy.,0
I love the water bottle. The comfort is reliable. Will definitely buy again!,1
The phone case arrived incomplete and the design feels terrible. Not happy.,0
  Disappointed  with  the  headphones.  The  durability  was  poor  and  delivery  was  late.  ,0
The smartwatch arrived incomplete and the durability feels terrible. Not happy.,0
  The  water  bottle  arrived  late  and  the  sound  feels  scratchy.  Not  happy.  ,0
I love the keyboard. The quality is reliable. Will definitely buy again!,1
Disappointed with the keyboard. The fit was scratchy and delivery was late.,0
I want a refund. The jacket is scratchy and the battery didn't work as expected.,0
The backpack arrived late and the material feels broken. Not happy.,0
Bad experience. phone case quality is scratchy. I contacted support and it was rude.,0
I love the water bottle. The durability is fantastic. Will definitely buy again!,1
The smartwatch exceeded expectations. fit feels reliable and worth the price.,1
  Disappointed  with  the  running  shoes.  The  design  was  terrible  and  delivery  was  delayed.  ,0
  The  phone  case  arrived  incomplete  and  the  quality  feels  terrible.  Not  happy.  ,0
I want a refund. The running shoes is scratchy and the durability didn't work as expected.,0
Very happy with the water bottle. fit is excellent. Support team was helpful.,1
Very happy with the keyboard. material is smooth. Support team was helpful.,1
  The  water  bottle  exceeded  expectations.  battery  feels  smooth  and  worth  the  price.  ,1
  I  want  a  refund.  The  headphones  is  broken  and  the  comfort  didn't  work  as  expected.  ,0
Great experience with the smartwatch. Super smooth and the delivery was quick.,1
Very happy with the keyboard. comfort is amazing. Support team was kind.,1
Very happy with the phone case. material is excellent. Support team was kind.,1
  BAD  EXPERIENCE.  RUNNING  SHOES  QUALITY  IS  CHEAP.  I  CONTACTED  SUPPORT  AND  IT  WAS  UNHELPFUL.  ,0
  Bad  experience.  smartwatch  quality  is  scratchy.  I  contacted  support  and  it  was  unhelpful.  ,0
Very happy with the running shoes. fit is excellent. Support team was helpful.,1
  Very  happy  with  the  headphones.  material  is  amazing.  Support  team  was  responsive.  ,1
  Very  happy  with  the  water  bottle.  sound  is  excellent.  Support  team  was  responsive.  ,1
  Disappointed  with  the  running  shoes.  The  material  was  scratchy  and  delivery  was  delayed.  ,0
  I  want  a  refund.  The  keyboard  is  disappointing  and  the  battery  didn't  work  as  expected.  ,0
Bad experience. smartwatch quality is poor. I contacted support and it was ignored me.,0
I LOVE THE RUNNING SHOES. THE MATERIAL IS COMFORTABLE. WILL DEFINITELY BUY AGAIN!,1
I love the water bottle. The comfort is smooth. Will definitely buy again!,1
  Great  experience  with  the  jacket.  Super  smooth  and  the  delivery  was  quick.  ,1
Great experience with the backpack. Super solid and the delivery was early.,1
The keyboard arrived incomplete and the comfort feels broken. Not happy.,0
Great experience with the keyboard. Super comfortable and the delivery was quick.,1
I love the headphones. The comfort is excellent. Will definitely buy again!,1
  I  love  the  headphones.  The  design  is  reliable.  Will  definitely  buy  again!  ,1
  I  love  the  smartwatch.  The  quality  is  fantastic.  Will  definitely  buy  again!  ,1
The water bottle exceeded expectations. design feels smooth and worth the price.,1
Bad experience. smartwatch quality is uncomfortable. I contacted support and it was slow.,0
  I  love  the  headphones.  The  quality  is  solid.  Will  definitely  buy  again!  ,1
  The  smartwatch  exceeded  expectations.  material  feels  amazing  and  worth  the  price.  ,1
The backpack arrived incomplete and the quality feels unreliable. Not happy.,0
  I  want  a  refund.  The  keyboard  is  unreliable  and  the  quality  didn't  work  as  expected.  ,0
Disappointed with the water bottle. The fit was uncomfortable and delivery was delayed.,0
The headphones exceeded expectations. quality feels comfortable and worth the price.,1
The phone case exceeded expectations. design feels premium and worth the price.,1
I want a refund. The smartwatch is poor and the comfort didn't work as expected.,0
I love the smartwatch. The durability is smooth. Will definitely buy again!,1
I love the water bottle. The quality is amazing. Will definitely buy again!,1
  The  smartwatch  arrived  delayed  and  the  sound  feels  broken.  Not  happy.  ,0
  VERY  HAPPY  WITH  THE  RUNNING  SHOES.  MATERIAL  IS  SOLID.  SUPPORT  TEAM  WAS  HELPFUL.  ,1
The jacket arrived incomplete and the material feels unreliable. Not happy.,0
  Very  happy  with  the  jacket.  sound  is  solid.  Support  team  was  helpful.  ,1
  Great  experience  with  the  backpack.  Super  premium  and  the  delivery  was  quick.  ,1
The water bottle arrived damaged and the durability feels poor. Not happy.,0
Great experience with the headphones. Super reliable and the delivery was quick.,1
I want a refund. The smartwatch is cheap and the design didn't work as expected.,0
The smartwatch exceeded expectations. material feels amazing and worth the price.,1
Disappointed with the keyboard. The comfort was disappointing and delivery was damaged.,0
  Very  happy  with  the  jacket.  durability  is  comfortable.  Support  team  was  helpful.  ,1
  I  want  a  refund.  The  jacket  is  cheap  and  the  sound  didn't  work  as  expected.  ,0
  I  love  the  smartwatch.  The  comfort  is  reliable.  Will  definitely  buy  again!  ,1
  Bad  experience.  smartwatch  quality  is  cheap.  I  contacted  support  and  it  was  rude.  ,0
The headphones arrived late and the material feels scratchy. Not happy.,0
Bad experience. jacket quality is disappointing. I contacted support and it was ignored me.,0
The phone case arrived late and the material feels cheap. Not happy.,0
The water bottle arrived delayed and the design feels cheap. Not happy.,0
The jacket arrived damaged and the battery feels terrible. Not happy.,0
  I  WANT  A  REFUND.  THE  BACKPACK  IS  DISAPPOINTING  AND  THE  DESIGN  DIDN'T  WORK  AS  EXPECTED.  ,0
Very happy with the jacket. design is reliable. Support team was kind.,1
  Bad  experience.  running  shoes  quality  is  unreliable.  I  contacted  support  and  it  was  rude.  ,0
  Disappointed  with  the  phone  case.  The  battery  was  scratchy  and  delivery  was  incomplete.  ,0
The smartwatch arrived delayed and the quality feels terrible. Not happy.,0
Bad experience. headphones quality is disappointing. I contacted support and it was slow.,0
  The  smartwatch  exceeded  expectations.  durability  feels  reliable  and  worth  the  price.  ,1
Bad experience. backpack quality is broken. I contacted support and it was unhelpful.,0
  Very  happy  with  the  backpack.  material  is  premium.  Support  team  was  kind.  ,1
Disappointed with the keyboard. The material was cheap and delivery was incomplete.,0
I want a refund. The jacket is terrible and the design didn't work as expected.,0
I want a refund. The phone case is cheap and the design didn't work as expected.,0
Disappointed with the keyboard. The quality was unreliable and delivery was damaged.,0
I want a refund. The backpack is terrible and the design didn't work as expected.,0
Disappointed with the running shoes. The sound was uncomfortable and delivery was incomplete.,0
Great experience with the water bottle. Super smooth and the delivery was quick.,1
  I  want  a  refund.  The  headphones  is  unreliable  and  the  quality  didn't  work  as  expected.  ,0
  The  phone  case  exceeded  expectations.  quality  feels  fantastic  and  worth  the  price.  ,1
Disappointed with the keyboard. The fit was disappointing and delivery was delayed.,0
Bad experience. phone case quality is disappointing. I contacted support and it was unhelpful.,0
  The  water  bottle  arrived  late  and  the  quality  feels  broken.  Not  happy.  ,0
I love the headphones. The battery is fantastic. Will definitely buy again!,1
  I  love  the  jacket.  The  durability  is  premium.  Will  definitely  buy  again!  ,1
I love the keyboard. The material is amazing. Will definitely buy again!,1
Great experience with the headphones. Super amazing and the delivery was quick.,1
  BAD  EXPERIENCE.  WATER  BOTTLE  QUALITY  IS  SCRATCHY.  I  CONTACTED  SUPPORT  AND  IT  WAS  IGNORED  ME.  ,0
BAD EXPERIENCE. HEADPHONES QUALITY IS CHEAP. I CONTACTED SUPPORT AND IT WAS SLOW.,0
I love the headphones. The comfort is smooth. Will definitely buy again!,1
  Disappointed  with  the  smartwatch.  The  durability  was  uncomfortable  and  delivery  was  late.  ,0
Bad experience. running shoes quality is unreliable. I contacted support and it was ignored me.,0
The smartwatch exceeded expectations. fit feels reliable and worth the price.,1
  The  phone  case  arrived  damaged  and  the  design  feels  terrible.  Not  happy.  ,0
  Very  happy  with  the  headphones.  sound  is  excellent.  Support  team  was  helpful.  ,1
THE PHONE CASE EXCEEDED EXPECTATIONS. MATERIAL FEELS EXCELLENT AND WORTH THE PRICE.,1
  The  keyboard  exceeded  expectations.  durability  feels  solid  and  worth  the  price.  ,1
  Great  experience  with  the  jacket.  Super  smooth  and  the  delivery  was  quick.  ,1
I love the jacket. The battery is amazing. Will definitely buy again!,1
Disappointed with the jacket. The material was broken and delivery was damaged.,0
I love the backpack. The material is comfortable. Will definitely buy again!,1
I want a refund. The phone case is broken and the battery didn't work as expected.,0
The smartwatch exceeded expectations. design feels premium and worth the price.,1
Bad experience. smartwatch quality is cheap. I contacted support and it was ignored me.,0
  Great  experience  with  the  phone  case.  Super  smooth  and  the  delivery  was  early.  ,1
Bad experience. backpack quality is poor. I contacted support and it was unhelpful.,0
The jacket exceeded expectations. design feels smooth and worth the price.,1
  The  running  shoes  arrived  late  and  the  fit  feels  scratchy.  Not  happy.  ,0
DISAPPOINTED WITH THE KEYBOARD. THE DURABILITY WAS POOR AND DELIVERY WAS DELAYED.,0
  I  love  the  phone  case.  The  fit  is  solid.  Will  definitely  buy  again!  ,1
  Great  experience  with  the  phone  case.  Super  premium  and  the  delivery  was  early.  ,1
I love the phone case. The battery is comfortable. Will definitely buy again!,1
  The  keyboard  arrived  damaged  and  the  material  feels  poor.  Not  happy.  ,0
The keyboard arrived delayed and the durability feels disappointing. Not happy.,0
  Bad  experience.  running  shoes  quality  is  scratchy.  I  contacted  support  and  it  was  ignored  me.  ,0
I want a refund. The phone case is uncomfortable and the sound didn't work as expected.,0
The phone case exceeded expectations. fit feels solid and worth the price.,1
  Very  happy  with  the  running  shoes.  durability  is  premium.  Support  team  was  kind.  ,1
Very happy with the keyboard. sound is premium. Support team was helpful.,1
  Bad  experience.  backpack  quality  is  poor.  I  contacted  support  and  it  was  slow.  ,0
  Very  happy  with  the  running  shoes.  durability  is  fantastic.  Support  team  was  kind.  ,1
I love the smartwatch. The material is premium. Will definitely buy again!,1
  I  want  a  refund.  The  phone  case  is  disappointing  and  the  sound  didn't  work  as  expected.  ,0
The backpack exceeded expectations. sound feels solid and worth the price.,1
The keyboard exceeded expectations. design feels reliable and worth the price.,1
Bad experience. jacket quality is uncomfortable. I contacted support and it was unhelpful.,0
  I  want  a  refund.  The  jacket  is  uncomfortable  and  the  comfort  didn't  work  as  expected.  ,0
Very happy with the keyboard. material is premium. Support team was responsive.,1
  Very  happy  with  the  phone  case.  design  is  fantastic.  Support  team  was  responsive.  ,1
  Very  happy  with  the  water  bottle.  material  is  reliable.  Support  team  was  responsive.  ,1
  The  water  bottle  arrived  delayed  and  the  battery  feels  terrible.  Not  happy.  ,0
The running shoes exceeded expectations. durability feels comfortable and worth the price.,1
Very happy with the smartwatch. material is premium. Support team was responsive.,1
The phone case exceeded expectations. battery feels solid and worth the price.,1
The headphones arrived damaged and the design feels broken. Not happy.,0
  Great  experience  with  the  smartwatch.  Super  premium  and  the  delivery  was  on  time.  ,1
Bad experience. jacket quality is unreliable. I contacted support and it was ignored me.,0
  Great  experience  with  the  water  bottle.  Super  premium  and  the  delivery  was  quick.  ,1
Great experience with the smartwatch. Super excellent and the delivery was quick.,1
  I  love  the  backpack.  The  durability  is  excellent.  Will  definitely  buy  again!  ,1
  Bad  experience.  smartwatch  quality  is  unreliable.  I  contacted  support  and  it  was  rude.  ,0
  I  love  the  running  shoes.  The  battery  is  comfortable.  Will  definitely  buy  again!  ,1
I LOVE THE WATER BOTTLE. THE DESIGN IS RELIABLE. WILL DEFINITELY BUY AGAIN!,1
Great experience with the phone case. Super fantastic and the delivery was on time.,1
I want a refund. The water bottle is broken and the fit didn't work as expected.,0
Very happy with the water bottle. quality is premium. Support team was responsive.,1
Great experience with the backpack. Super excellent and the delivery was on time.,1
THE KEYBOARD ARRIVED INCOMPLETE AND THE QUALITY FEELS DISAPPOINTING. NOT HAPPY.,0
Very happy with the backpack. sound is excellent. Support team was kind.,1
Disappointed with the phone case. The fit was cheap and delivery was incomplete.,0
Great experience with the phone case. Super excellent and the delivery was early.,1
  Great  experience  with  the  phone  case.  Super  amazing  and  the  delivery  was  early.  ,1
  THE  WATER  BOTTLE  EXCEEDED  EXPECTATIONS.  QUALITY  FEELS  PREMIUM  AND  WORTH  THE  PRICE.  ,1
The keyboard arrived damaged and the design feels poor. Not happy.,0
  Very  happy  with  the  water  bottle.  design  is  excellent.  Support  team  was  kind.  ,1
Bad experience. jacket quality is broken. I contacted support and it was unhelpful.,0
I LOVE THE BACKPACK. THE DURABILITY IS SMOOTH. WILL DEFINITELY BUY AGAIN!,1
  The  backpack  exceeded  expectations.  material  feels  excellent  and  worth  the  price.  ,1
  Very  happy  with  the  water  bottle.  sound  is  excellent.  Support  team  was  helpful.  ,1
Great experience with the water bottle. Super reliable and the delivery was on time.,1
DISAPPOINTED WITH THE RUNNING SHOES. THE QUALITY WAS CHEAP AND DELIVERY WAS INCOMPLETE.,0
Very happy with the backpack. battery is excellent. Support team was helpful.,1
Bad experience. jacket quality is disappointing. I contacted support and it was rude.,0
Disappointed with the keyboard. The comfort was broken and delivery was incomplete.,0
